work_year,experience_level,salary_in_usd,remote_ratio,company_size,job_title,employment_type,company_location,employee_residence,Cluster_Group
2021,MI,69999,50,L,Research Scientist,FT,CZ,CZ,1
2022,EN,55475,100,M,Data Engineer,FT,DE,PK,1
2022,MI,61989,0,L,Research Scientist,FT,AT,AT,1
2022,SE,152500,100,M,Data Science Manager,FT,US,US,0
2022,EN,120000,100,L,Research Scientist,FT,US,US,0
2022,MI,135000,100,L,Data Scientist,FT,US,US,0
2022,SE,405000,100,L,Software Data Engineer,FT,US,US,0
2021,SE,150000,0,L,Data Engineer,FT,US,US,0
2021,SE,240000,0,L,Data Science Manager,FT,US,US,0
2021,MI,135000,100,L,Data Analyst,FT,US,US,0
2021,EN,80000,100,M,Data Scientist,FT,US,US,1
2022,SE,380000,100,L,Machine Learning Software Engineer,FT,US,US,0
2022,MI,120402,0,L,Data Scientist,FT,CH,CH,1
2022,SE,177000,100,L,Machine Learning Software Engineer,FT,US,US,0
2022,MI,65141,100,M,Data Engineer,FT,FR,FR,1
2022,MI,48000,100,S,Data Scientist,FT,US,RU,1
2022,EN,20000,0,M,Lead Data Engineer,FT,PK,PK,1
2021,SE,220000,0,L,Principal Data Scientist,FT,US,US,0
2021,MI,77364,50,S,ML Engineer,FT,JP,JP,1
2021,MI,63711,50,S,ML Engineer,FT,JP,JP,1
2022,EN,150000,100,S,Product Data Analyst,FT,AU,AU,1
2021,MI,90000,100,M,Data Analyst,FT,US,US,0
2022,MI,100000,100,M,Data Scientist,FL,US,CA,2
2021,EN,100000,0,S,Data Scientist,FT,US,US,0
2022,EN,100000,50,M,Data Scientist,PT,DZ,DZ,2
2022,SE,144000,50,L,Research Scientist,FT,US,US,0
2022,SE,155499,100,M,Principal Data Scientist,FT,DE,DE,1
2021,SE,24000,100,M,Data Analytics Manager,FT,BR,BR,1
2021,MI,38400,100,M,Data Specialist,FT,US,VN,1
2022,EN,100000,50,L,Machine Learning Manager,FT,US,US,0
2021,MI,82500,100,S,Data Scientist,FT,US,US,0
2021,EN,49646,50,M,Data Scientist,FT,FR,FR,1
2021,SE,40570,50,L,Lead Data Scientist,FT,IN,IN,1
2022,EN,120000,100,M,Data Engineer,FT,US,US,0
2022,SE,84053,0,M,Machine Learning Manager,FT,DE,DE,1
2021,EN,20000,100,S,Machine Learning Engineer,FT,IN,IN,1
2022,EN,125000,0,M,Data Analytics Manager,FT,US,US,0
2021,MI,9466,0,S,Data Scientist,FT,IN,IN,1
2021,SE,120000,50,S,Machine Learning Scientist,FT,US,US,0
2021,EN,10354,50,M,Data Analyst,PT,ES,ES,2
2021,EN,110037,0,L,Machine Learning Software Engineer,FT,GB,GB,1
2022,EN,21013,100,L,ML Engineer,FT,PT,PT,1
2021,EN,50000,100,M,Data Analyst,FT,US,US,1
2021,SE,200000,100,M,Software Data Engineer,FT,US,US,0
2021,MI,60000,50,M,Machine Learning Infrastructure Engineer,FT,RO,ES,1
2021,MI,200000,100,L,Data Engineer,FT,US,US,0
2021,EN,100000,50,S,NLP Engineer,FT,IQ,IQ,1
2021,MI,100000,100,L,Data Engineer,FT,US,US,0
2021,SE,82744,50,M,Machine Learning Engineer,FT,BE,BE,1
2020,MI,59303,100,S,Data Engineer,FT,DE,DE,1
2021,MI,62649,50,M,Research Scientist,FT,FR,FR,1
2021,MI,82528,100,L,Data Engineer,FT,GB,GB,1
2021,MI,170000,100,L,Data Architect,FT,US,US,0
2021,MI,150000,100,L,Data Architect,FT,US,US,0
2021,EN,55000,50,S,Business Data Analyst,FT,US,US,1
2021,EX,250000,0,L,Machine Learning Infrastructure Engineer,FT,US,US,0
2021,EN,80000,100,L,Data Engineer,FT,US,US,1
2020,EN,70000,100,L,Machine Learning Infrastructure Engineer,FT,US,US,1
2021,EX,130026,50,M,Machine Learning Infrastructure Engineer,FT,DE,DE,1
2021,EN,63831,50,L,Data Science Consultant,FT,DE,DE,1
2020,SE,68428,100,L,Data Scientist,FT,US,GR,1
2021,EX,85000,0,M,Lead Data Scientist,FT,RU,RU,1
2021,EX,230000,50,L,Machine Learning Software Engineer,FT,RU,RU,1
2021,EN,125000,100,S,Machine Learning Engineer,FT,US,US,0
2021,SE,120000,100,M,Data Analytics Manager,FT,US,US,0
2020,MI,450000,0,M,Research Scientist,FT,US,US,0
2020,MI,46759,50,L,Data Analyst,FT,FR,FR,1
2020,MI,74130,50,L,Data Engineer,FT,AT,AT,1
2021,SE,127221,50,L,Product Data Analyst,FT,CA,CA,1
2021,SE,144000,100,L,Data Science Manager,FT,US,US,0
2021,EN,13400,100,L,Data Scientist,FT,UA,UA,1
2021,MI,75774,100,L,Data Scientist,FT,CA,CA,1
2021,MI,150000,100,M,Data Scientist,FT,US,US,0
2020,MI,103000,100,L,Data Science Consultant,FT,US,US,1
2021,SE,153000,100,L,Data Engineer,FT,US,US,0
2021,MI,90000,100,L,Data Engineer,FT,US,US,0
2021,EN,90000,100,S,Data Analyst,FT,US,US,0
2021,EN,60000,100,S,Data Analyst,FT,US,US,1
2021,MI,50000,100,L,Data Scientist,FT,NG,NG,1
2021,EN,12000,100,M,AI Scientist,PT,US,PK,2
2021,MI,5409,50,M,Machine Learning Research Engineer,PT,IN,IN,2
2021,MI,270000,100,L,ML Engineer,CT,US,US,2
2021,MI,54238,50,L,Machine Learning Software Engineer,FT,CA,GB,1
2021,MI,47282,100,S,Machine Learning Engineer,FT,ES,ES,1
2021,EX,153667,100,L,Machine Learning Infrastructure Engineer,FT,PL,IT,1
2021,MI,28476,100,L,Data Engineer,FT,PL,PL,1
2021,MI,110000,100,L,Lead Data Engineer,FT,US,US,0
2021,EN,82528,50,L,Research Scientist,FT,GB,GB,1
2020,EN,250000,50,L,Machine Learning Engineer,FT,US,US,0
2021,EN,59102,50,M,Data Analyst,FT,FR,FR,1
2021,SE,80000,100,S,Data Analyst,FT,US,BG,1
2020,EN,10000,100,S,Data Analyst,FT,NG,NG,1
2020,EN,138000,100,S,Machine Learning Engineer,FT,US,US,1
2021,MI,140000,100,L,Data Engineer,FT,US,US,0
2021,SE,79197,100,L,Lead Data Engineer,FT,DE,DE,1
2021,SE,170000,100,L,Product Data Analyst,FT,US,US,0
2021,EN,80000,100,M,Data Analyst,FT,US,US,1
2020,MI,45760,100,S,Data Scientist,FT,US,PH,1
2021,MI,100000,100,M,Business Data Analyst,FT,US,US,0
2021,SE,53192,50,L,Data Scientist,FT,FR,FR,1
2021,EX,235000,100,L,Machine Learning Software Engineer,FT,US,US,0
2021,EX,150000,100,L,Business Data Analyst,FT,US,IN,0
2020,EX,79833,50,L,Data Engineer,FT,ES,ES,1
2021,EN,225000,100,L,Machine Learning Scientist,FT,US,US,0
2021,EN,76833,100,S,Data Science Consultant,FT,DE,DE,1
2020,MI,50180,0,M,Machine Learning Infrastructure Engineer,FT,PT,PT,1
2021,SE,88654,100,L,Software Data Engineer,FT,DK,GR,1
2021,SE,103160,100,S,Lead Data Engineer,FT,GB,GB,1
2021,SE,113476,100,M,Data Engineer,FT,GB,GB,1
2021,SE,94564,50,L,Machine Learning Engineer,FT,DE,DE,1
2021,EN,30428,100,L,Data Engineer,FT,IN,IN,1
2021,SE,150000,100,M,Data Engineer,FT,US,US,0
2021,SE,115000,100,S,Data Engineer,FT,US,US,0
2021,MI,187442,100,L,Research Scientist,FT,CA,CA,1
2021,MI,51519,50,L,Data Analyst,FT,GB,GB,1
2020,MI,106000,100,L,Data Engineer,FT,US,US,1
2020,MI,112872,50,L,Data Engineer,FT,GB,GB,1
2021,MI,36259,50,L,Business Data Analyst,FT,US,HU,1
2021,SE,150000,100,L,Data Engineer,FT,US,US,0
2020,EN,15966,100,S,ML Engineer,PT,DE,DE,2
2021,MI,95746,100,S,Product Data Analyst,FT,US,DE,1
2021,EN,70000,100,M,Product Data Analyst,FT,US,US,1
2020,MI,76958,100,S,Data Scientist,FT,GB,GB,1
2021,MI,89294,50,L,Machine Learning Manager,FT,SG,SG,1
2021,EN,29751,50,L,Data Scientist,FT,IN,IN,1
2021,SE,276000,0,L,Lead Data Engineer,FT,US,US,0
2020,SE,188000,100,L,Data Engineer,FT,US,US,0
2021,SE,160000,100,S,Machine Learning Manager,FT,US,BR,0
2020,MI,105000,100,L,Data Scientist,FT,US,US,1
2021,SE,174000,100,L,Data Engineer,FT,US,US,0
2021,MI,93000,100,L,Data Analyst,FT,US,US,0
2021,EN,28399,100,M,Data Scientist,FT,IN,IN,1
2021,SE,60757,50,L,Research Scientist,FT,PT,PT,1
2021,EN,90000,100,S,Data Scientist,FT,US,US,0
2020,MI,70139,50,L,Data Engineer,FT,FR,FR,1
2020,EN,6072,0,S,Data Analyst,FT,IN,IN,1
2020,SE,33511,0,S,Data Engineer,FT,MX,MX,1
2021,SE,170000,100,M,Software Data Engineer,FT,US,US,0
2021,SE,96282,50,L,Data Engineer,FT,GB,GB,1
2021,MI,12103,0,M,Data Engineer,FT,TR,TR,1
2021,EN,36643,50,L,Data Scientist,FT,FR,FR,1
2021,MI,72212,50,L,Data Engineer,FT,GB,GB,1
2020,EN,91000,100,L,Data Analyst,FT,US,US,1
2021,SE,99703,50,M,Software Data Engineer,FT,CA,CA,1
2021,SE,165000,100,L,Data Scientist,FT,US,US,0
2021,MI,80000,100,L,Data Analyst,FT,US,US,0
2021,SE,103691,100,L,Data Scientist,FT,CA,CA,1
2021,EN,21637,50,M,Data Engineer,FT,IN,IN,1
2020,EN,42000,50,L,Research Scientist,FT,NL,NL,1
2020,MI,115000,0,L,Lead Data Scientist,FT,AE,AE,1
2021,MI,63810,100,M,Research Scientist,FT,CA,CA,1
2020,SE,260000,0,S,Machine Learning Scientist,FT,JP,JP,1
2021,MI,110000,0,S,Lead Data Scientist,FT,US,US,0
2021,MI,180000,100,L,Data Architect,FT,US,US,0
2021,SE,200000,100,L,Data Analyst,FT,US,US,0
2020,SE,109024,50,M,Machine Learning Infrastructure Engineer,FT,GB,GB,1
2021,SE,200000,100,L,Data Engineer,FT,US,US,0
2021,SE,256000,100,S,ML Engineer,FT,US,US,0
2021,MI,110000,100,L,Data Engineer,FT,US,US,0
2020,MI,79833,0,L,Data Scientist,FT,DE,DE,1
2021,EN,72500,100,L,Data Engineer,FT,US,US,1
2021,SE,185000,50,L,Machine Learning Engineer,FT,US,US,0
2021,MI,69741,100,L,Data Engineer,PT,NL,NL,2
2021,EN,100000,0,L,Research Scientist,FT,CN,JE,1
2021,MI,112000,100,L,Data Engineer,FT,US,US,0
2020,SE,150000,50,L,Machine Learning Engineer,FT,US,US,0
2021,SE,20171,50,L,Data Scientist,FT,TR,TR,1
2021,SE,55000,100,L,AI Scientist,FT,ES,ES,1
2021,EN,58000,50,L,Data Scientist,FT,US,US,1
2021,EN,100000,100,M,Data Scientist,FT,US,US,1
2021,SE,77684,50,M,Data Scientist,FT,FR,FR,1
2021,EN,85000,100,S,Machine Learning Engineer,FT,DE,NL,1
2021,EN,76833,0,L,Data Science Consultant,FT,DE,DE,1
2021,SE,105000,100,M,Staff Data Scientist,CT,US,US,2
2020,EN,72000,100,L,Data Analyst,FT,US,US,1
2021,EN,65013,50,M,Data Engineer,FT,DE,DE,1
2021,MI,28016,100,M,Data Engineer,FT,TR,TR,1
2021,MI,111775,0,M,Data Engineer,FT,US,US,0
2021,MI,93150,0,M,Data Engineer,FT,US,US,0
2021,SE,160000,50,S,Lead Data Engineer,FT,US,PR,0
2021,MI,25532,100,S,Data Scientist,FT,DE,RS,1
2021,SE,66265,0,L,Machine Learning Engineer,FT,IN,IN,1
2021,MI,16904,100,S,Data Scientist,FT,IN,IN,1
2021,SE,63831,50,L,Data Analyst,FT,DE,DE,1
2020,SE,190000,100,S,Lead Data Scientist,FT,US,US,0
2021,EX,141846,0,L,Machine Learning Infrastructure Engineer,FT,DE,DE,1
2021,EN,16228,100,L,Machine Learning Infrastructure Engineer,FT,IN,IN,1
2021,SE,71786,100,M,Data Analyst,FT,CA,CA,1
2020,MI,35735,50,L,Data Scientist,FT,HU,HU,1
2021,SE,135000,0,L,Data Scientist,FT,US,US,0
2021,EN,24823,50,M,Machine Learning Engineer,FT,DE,DE,1
2021,SE,54094,50,L,Data Science Manager,FT,US,IN,1
2021,SE,24342,100,L,Machine Learning Engineer,FT,IN,IN,1
2021,EN,9272,100,S,Business Data Analyst,FT,KE,KE,1
2021,MI,147000,50,L,Data Scientist,FT,US,US,0
2021,SE,96113,50,L,Research Scientist,FT,CA,CA,1
2021,SE,174000,100,L,Data Science Manager,FT,US,US,0
2020,MI,135000,100,L,Business Data Analyst,FT,US,US,1
2021,EN,21844,50,M,Machine Learning Engineer,FT,CO,CO,1
2020,SE,125000,50,S,Lead Data Engineer,FT,NZ,NZ,1
2020,EN,51321,0,S,Data Scientist,FT,FR,FR,1
2020,MI,40481,0,L,Data Scientist,FT,IN,IN,1
2021,EX,69741,100,S,Data Science Consultant,FT,ES,FR,1
2021,SE,50000,100,M,Lead Data Engineer,FT,GB,VN,1
2020,EN,39916,0,M,Data Scientist,FT,FR,FR,1
2020,MI,87000,100,L,Product Data Analyst,FT,US,US,1
2021,MI,26005,0,L,Data Engineer,FT,US,RO,1
2021,MI,90734,50,L,Data Scientist,FT,DE,DE,1
2021,MI,22611,0,L,Machine Learning Infrastructure Engineer,FT,IN,IN,1
2021,MI,5679,100,S,Data Scientist,FT,US,IN,1
2021,EN,81000,50,S,Machine Learning Engineer,FT,US,US,0
2021,MI,40038,100,L,Data Scientist,FT,CL,CL,1
2021,EN,90000,100,S,Data Science Consultant,FT,US,US,1
2021,MI,61467,50,M,Data Scientist,FT,AT,DE,1
2021,SE,195000,100,M,Machine Learning Infrastructure Engineer,FT,US,US,0
2021,MI,37825,100,L,Data Scientist,FT,ES,ES,1
2020,MI,85000,100,L,Data Analyst,FT,US,US,1
2021,EX,416000,100,S,Principal Data Scientist,CT,US,US,2
2021,SE,225000,100,L,Machine Learning Scientist,FT,CA,US,0
2021,MI,56256,50,L,Data Scientist,FT,GB,GB,1
2021,MI,33808,0,M,Data Scientist,FT,IN,IN,1
2021,MI,116914,50,L,Data Scientist,FT,GB,GB,1
2021,MI,46597,100,L,Machine Learning Engineer,FT,PL,PL,1
2020,MI,8000,50,L,Data Analyst,FT,PK,PK,1
2020,EN,41689,100,S,Data Engineer,FT,JP,JP,1
2020,SE,114047,100,S,Machine Learning Infrastructure Engineer,FT,GB,PL,1
2021,MI,88654,100,M,Machine Learning Engineer,FT,BE,BE,1
2020,EN,5707,50,M,Data Science Consultant,FT,IN,IN,1
2020,MI,56000,100,M,Lead Data Engineer,FT,US,PT,1
2021,EN,28609,50,S,Data Analytics Manager,PT,DK,DK,2
2021,MI,88654,50,L,Data Scientist,FT,DE,DE,1
2020,MI,6072,100,L,Product Data Analyst,FT,IN,IN,1
2020,SE,47899,50,L,Data Engineer,FT,GR,GR,1
2020,MI,98000,0,M,Business Data Analyst,FT,US,US,0
2021,MI,66022,50,S,Data Engineer,FT,GB,HK,1
2021,MI,56738,50,S,Research Scientist,FT,FR,FR,1
2021,MI,24823,50,L,Machine Learning Engineer,FT,SI,SI,1
2021,SE,120000,0,L,Data Analytics Manager,FT,US,US,0
2021,MI,20000,0,L,Data Engineer,FL,US,IT,2
2020,EX,325000,100,L,Machine Learning Infrastructure Engineer,FT,US,US,0
2021,SE,200000,100,L,Machine Learning Engineer,FT,US,US,0
2020,EN,45896,50,S,AI Scientist,FT,DK,DK,1
2021,MI,160000,100,L,Data Scientist,FT,US,US,0
2021,SE,50000,100,S,Research Scientist,FT,US,FR,1
2021,MI,40189,100,M,Product Data Analyst,FT,GR,GR,1
2021,MI,12901,0,S,Data Scientist,FT,BR,BR,1
2021,SE,165000,0,M,Data Engineer,FT,US,US,0
2021,EN,5882,0,L,Machine Learning Infrastructure Engineer,FT,CH,IN,1
2020,MI,42197,50,S,Data Scientist,FT,FR,FR,1
2021,SE,185000,100,L,Software Data Engineer,FT,US,US,0
2020,EN,62726,50,S,Data Scientist,FT,DE,DE,1
2020,EN,21669,50,S,Data Scientist,PT,IT,IT,2
2020,MI,110000,100,L,Data Engineer,FT,US,US,1
2021,SE,140000,100,L,Data Analytics Manager,FT,US,US,0
2020,SE,120000,50,L,Data Scientist,FT,US,US,0
2021,SE,87738,100,S,Data Scientist,FT,CA,CA,1
2021,SE,61896,50,L,Staff Data Scientist,FT,GB,GB,1
2021,MI,12000,50,M,Machine Learning Scientist,FL,PK,PK,2
2021,SE,76833,50,S,Data Engineer,FT,GB,RO,1
2021,MI,74000,50,S,Machine Learning Engineer,FT,JP,JP,1
2021,SE,152000,100,L,Data Science Manager,FT,FR,US,1
2021,MI,18000,0,S,Machine Learning Infrastructure Engineer,FT,MD,MD,1
2020,SE,60000,100,S,Data Analytics Manager,FL,US,RU,2
2021,MI,130000,50,L,Data Scientist,FT,US,US,0
2021,SE,18907,0,M,Data Analytics Manager,FT,BR,BR,1
2021,EN,59102,100,L,Business Data Analyst,FT,LU,LU,1
2021,SE,173762,100,M,Principal Data Scientist,FT,DE,DE,1
2020,SE,148261,100,M,Principal Data Scientist,FT,DE,DE,1
2020,MI,38776,100,M,Data Scientist,FT,ES,ES,1
2021,MI,46809,100,M,Data Scientist,FT,ES,ES,1
2021,EN,18053,100,S,AI Scientist,FT,AS,IN,1
2020,SE,91237,0,S,Data Scientist,FT,AT,AT,1
2020,MI,62726,50,S,Data Scientist,FT,LU,FR,1
2021,MI,115000,50,L,Data Scientist,FT,US,US,0
2021,SE,235000,100,L,Principal Data Scientist,FT,US,US,0
2021,MI,19609,100,L,Product Data Analyst,FT,IN,IN,1
2021,EN,12000,100,S,AI Scientist,PT,US,BR,2
2021,MI,75000,0,L,Data Analyst,FT,US,US,0
2021,MI,62000,0,L,Data Analyst,FT,US,US,0
2021,MI,73000,0,L,Data Scientist,FT,US,US,0
2021,MI,45391,100,L,Data Engineer,FT,NL,NL,1
2020,SE,190200,100,M,Data Science Manager,FT,US,US,0
2020,MI,118000,100,M,Data Scientist,FT,US,US,0
2020,MI,138350,100,M,Data Scientist,FT,US,US,0
2020,MI,130800,100,M,Data Engineer,FT,US,ES,1
2020,SE,45618,100,S,Machine Learning Engineer,FT,HR,HR,1
2021,SE,168000,0,S,Machine Learning Infrastructure Engineer,FT,JP,JP,1
2021,MI,119059,100,M,Data Scientist,FT,IL,SG,1
2021,MI,423000,50,L,Data Specialist,FT,US,US,0
2021,MI,28369,50,L,Data Engineer,FT,MT,MT,1
2021,SE,165000,100,L,Data Specialist,FT,US,US,0
2020,SE,412000,100,L,Data Scientist,FT,US,US,0
2021,MI,151000,100,L,Principal Data Scientist,FT,US,US,0
2020,EN,105000,100,S,Data Scientist,FT,US,US,1
2020,EN,100000,100,L,Business Data Analyst,CT,US,US,2
2021,SE,94665,50,L,Data Science Manager,FT,IN,IN,1
